Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
-0.909212,-0.018074,0.013972,-0.415706,-0.064086,0.157951,0.256486,-0.842044,-0.395332,-0.010477,-0.366830,-0.138879,0.207433,0.230538,-0.000686,0.000051,-0.000016,-1.000000,0.038893,0.138339,0.300245,0.198141,0.129382,0.298487,0.197918,0.130632,0.380957,0.196303,0.132198,0.218788,0.039684,0.135151,0.299402,0.040310,0.150440,0.225258,-0.107322,0.137991,0.378501,-0.105524,0.156440,0.301720,-0.102245,0.184041,0.234111,0.039163,0.126954,0.380402
-0.909176,-0.018025,0.013867,-0.415790,-0.064064,0.158012,0.256519,-0.842075,-0.396312,-0.010726,-0.365694,-0.138088,0.207323,0.230723,-0.000690,0.000046,-0.000021,-1.000000,0.038895,0.138337,0.300253,0.198146,0.129375,0.298506,0.197920,0.130628,0.380957,0.196302,0.132153,0.218800,0.039693,0.135140,0.299411,0.040308,0.150412,0.225262,-0.107322,0.138012,0.378526,-0.105499,0.156502,0.301749,-0.102205,0.184141,0.234155,0.039170,0.126956,0.380406
-0.909124,-0.018070,0.013713,-0.415906,-0.064056,0.158071,0.256546,-0.842049,-0.397267,-0.011053,-0.364706,-0.137331,0.207219,0.230973,-0.000698,0.000044,-0.000007,-1.000000,0.038885,0.138339,0.300260,0.198126,0.129365,0.298506,0.197907,0.130633,0.380964,0.196292,0.132131,0.218800,0.039675,0.135133,0.299414,0.040291,0.150381,0.225263,-0.107334,0.138044,0.378542,-0.105513,0.156553,0.301783,-0.102274,0.184521,0.234255,0.039153,0.126946,0.380410
-0.909057,-0.018222,0.013435,-0.416056,-0.064037,0.158134,0.256560,-0.842030,-0.398092,-0.011240,-0.363842,-0.136588,0.207121,0.231234,-0.000474,0.000035,0.000028,-1.000000,0.038857,0.138232,0.300251,0.198117,0.129374,0.298491,0.197895,0.130640,0.380944,0.196278,0.132137,0.218792,0.039667,0.135134,0.299408,0.040281,0.150419,0.225258,-0.107343,0.138063,0.378539,-0.105512,0.156606,0.301790,-0.102263,0.184612,0.234264,0.039138,0.126953,0.380400
-0.908992,-0.018316,0.013262,-0.416199,-0.064057,0.158173,0.256577,-0.841939,-0.398839,-0.011576,-0.363226,-0.135893,0.207034,0.231604,-0.000472,-0.000033,-0.000008,-1.000000,0.038811,0.138243,0.300229,0.198087,0.129379,0.298482,0.197856,0.130636,0.380935,0.196255,0.132140,0.218793,0.039644,0.135169,0.299408,0.040260,0.150469,0.225251,-0.107365,0.138061,0.378538,-0.105534,0.156645,0.301802,-0.102268,0.184662,0.234269,0.039114,0.126960,0.380399
-0.908909,-0.018457,0.013004,-0.416382,-0.064073,0.158230,0.256593,-0.841881,-0.399881,-0.011745,-0.362208,-0.135132,0.206958,0.231812,-0.000498,-0.000030,0.000002,-1.000000,0.038790,0.138260,0.300222,0.198076,0.129399,0.298474,0.197837,0.130647,0.380920,0.196244,0.132185,0.218782,0.039628,0.135216,0.299398,0.040242,0.150536,0.225244,-0.107388,0.138078,0.378527,-0.105552,0.156657,0.301799,-0.102296,0.184707,0.234255,0.039094,0.126980,0.380381
-0.908840,-0.018549,0.012824,-0.416535,-0.064112,0.158261,0.256609,-0.841805,-0.400459,-0.012142,-0.361731,-0.134469,0.206840,0.232247,-0.000532,-0.000034,0.000005,-1.000000,0.038768,0.138271,0.300230,0.198054,0.129404,0.298483,0.197808,0.130638,0.380932,0.196223,0.132211,0.218798,0.039617,0.135251,0.299408,0.040229,0.150594,0.225270,-0.107419,0.138054,0.378536,-0.105592,0.156671,0.301791,-0.102336,0.184659,0.234266,0.039063,0.126992,0.380388
-0.908781,-0.018663,0.012634,-0.416663,-0.064129,0.158277,0.256620,-0.841750,-0.401179,-0.012463,-0.361050,-0.133766,0.206695,0.232601,-0.000574,0.000034,0.000035,-1.000000,0.038784,0.138272,0.300262,0.198039,0.129403,0.298513,0.197813,0.130634,0.380950,0.196220,0.132247,0.218809,0.039614,0.135308,0.299429,0.040233,0.150665,0.225294,-0.107422,0.138060,0.378550,-0.105629,0.156669,0.301782,-0.102371,0.184625,0.234254,0.039057,0.126989,0.380413
-0.908750,-0.018785,0.012427,-0.416733,-0.064158,0.158274,0.256636,-0.841784,-0.401964,-0.012700,-0.360089,-0.133062,0.206555,0.232853,-0.000566,0.000033,0.000038,-1.000000,0.038777,0.138257,0.300295,0.198041,0.129407,0.298551,0.197801,0.130617,0.380989,0.196223,0.132284,0.218841,0.039610,0.135363,0.299458,0.040231,0.150756,0.225338,-0.107428,0.138036,0.378586,-0.105651,0.156648,0.301798,-0.102424,0.184544,0.234257,0.039055,0.126981,0.380446
-0.908741,-0.018998,0.012015,-0.416754,-0.064169,0.158279,0.256609,-0.841904,-0.402696,-0.012898,-0.358981,-0.132359,0.206367,0.233054,-0.000603,0.000050,0.000023,-1.000000,0.038804,0.138274,0.300313,0.198055,0.129400,0.298562,0.197815,0.130618,0.380997,0.196237,0.132366,0.218847,0.039618,0.135432,0.299488,0.040264,0.150885,0.225363,-0.107410,0.138053,0.378598,-0.105669,0.156655,0.301797,-0.102448,0.184466,0.234219,0.039073,0.126996,0.380461
-0.908777,-0.018537,0.012006,-0.416697,-0.064369,0.158209,0.256587,-0.842079,-0.403094,-0.013186,-0.358111,-0.131726,0.206165,0.233321,-0.000564,0.000018,0.000028,-1.000000,0.038809,0.138255,0.300307,0.198071,0.129417,0.298560,0.197841,0.130626,0.381003,0.196260,0.132463,0.218843,0.039631,0.135512,0.299487,0.040286,0.151009,0.225380,-0.107366,0.138071,0.378593,-0.105659,0.156705,0.301783,-0.102494,0.184357,0.234190,0.039100,0.127019,0.380465
-0.908784,-0.018582,0.011840,-0.416685,-0.064368,0.158198,0.256533,-0.842133,-0.403788,-0.013341,-0.357197,-0.131036,0.206005,0.233495,-0.000520,0.000011,0.000007,-1.000000,0.038848,0.138239,0.300292,0.198117,0.129419,0.298549,0.197879,0.130631,0.380987,0.196296,0.132552,0.218826,0.039666,0.135583,0.299480,0.040342,0.151138,0.225389,-0.107326,0.138059,0.378558,-0.105660,0.156678,0.301737,-0.102503,0.184286,0.234119,0.039146,0.127029,0.380440
-0.908795,-0.018648,0.011737,-0.416661,-0.064362,0.158179,0.256488,-0.842358,-0.404315,-0.013548,-0.356060,-0.130398,0.205770,0.233640,-0.000557,0.000015,0.000017,-1.000000,0.038868,0.138250,0.300279,0.198144,0.129434,0.298542,0.197910,0.130628,0.380973,0.196314,0.132632,0.218809,0.039686,0.135637,0.299470,0.040350,0.151229,0.225394,-0.107314,0.138064,0.378541,-0.105678,0.156642,0.301703,-0.102535,0.184161,0.234071,0.039162,0.127051,0.380428
-0.908831,-0.018628,0.011780,-0.416583,-0.064353,0.158149,0.256423,-0.842359,-0.404899,-0.013777,-0.355384,-0.129746,0.205628,0.233886,-0.000756,0.000039,-0.000017,-1.000000,0.038905,0.138356,0.300253,0.198155,0.129449,0.298525,0.197921,0.130633,0.380959,0.196319,0.132712,0.218802,0.039697,0.135698,0.299451,0.040365,0.151317,0.225393,-0.107237,0.138153,0.378519,-0.105673,0.156561,0.301672,-0.102590,0.184045,0.234021,0.039173,0.127059,0.380403
-0.908897,-0.018627,0.011785,-0.416437,-0.064355,0.158102,0.256344,-0.842309,-0.405532,-0.014052,-0.354771,-0.129099,0.205518,0.234160,-0.000497,0.000033,0.000019,-1.000000,0.038882,0.138246,0.300240,0.198154,0.129459,0.298502,0.197925,0.130638,0.380940,0.196303,0.132765,0.218792,0.039690,0.135750,0.299427,0.040354,0.151351,0.225383,-0.107250,0.138137,0.378495,-0.105721,0.156492,0.301631,-0.102649,0.183928,0.233979,0.039174,0.127075,0.380383
-0.908975,-0.018567,0.011865,-0.416269,-0.064355,0.158074,0.256244,-0.842269,-0.406142,-0.014438,-0.354151,-0.128463,0.205426,0.234428,-0.000459,0.000037,0.000028,-1.000000,0.038876,0.138253,0.300213,0.198149,0.129488,0.298481,0.197915,0.130656,0.380916,0.196296,0.132812,0.218776,0.039699,0.135781,0.299397,0.040338,0.151363,0.225365,-0.107237,0.138139,0.378456,-0.105743,0.156416,0.301594,-0.102688,0.183805,0.233916,0.039172,0.127105,0.380360
-0.909165,-0.019112,0.010865,-0.415855,-0.064382,0.157858,0.256125,-0.842373,-0.406808,-0.014647,-0.353129,-0.127852,0.205296,0.234558,-0.000671,0.000061,-0.000007,-1.000000,0.038879,0.138369,0.300194,0.198140,0.129505,0.298466,0.197896,0.130670,0.380899,0.196281,0.132805,0.218763,0.039687,0.135792,0.299385,0.040311,0.151327,0.225342,-0.107252,0.138139,0.378428,-0.105785,0.156369,0.301545,-0.102722,0.183722,0.233883,0.039163,0.127114,0.380342
-0.909209,-0.019789,0.010402,-0.415740,-0.064179,0.157884,0.256015,-0.842377,-0.407540,-0.014922,-0.352262,-0.127226,0.205176,0.234730,-0.000652,0.000013,-0.000018,-1.000000,0.038855,0.138377,0.300158,0.198119,0.129515,0.298454,0.197893,0.130682,0.380881,0.196270,0.132783,0.218750,0.039676,0.135773,0.299377,0.040308,0.151273,0.225313,-0.107258,0.138150,0.378411,-0.105790,0.156331,0.301508,-0.102689,0.183677,0.233840,0.039147,0.127125,0.380327
-0.909297,-0.019654,0.010481,-0.415551,-0.064205,0.157841,0.255921,-0.843432,-0.409158,-0.014045,-0.347873,-0.126652,0.204660,0.233884,-0.000442,0.000052,0.000039,-1.000000,0.038840,0.138262,0.300183,0.198115,0.129520,0.298462,0.197874,0.130673,0.380888,0.196279,0.132755,0.218745,0.039661,0.135728,0.299376,0.040285,0.151170,0.225295,-0.107267,0.138147,0.378410,-0.105800,0.156293,0.301488,-0.102614,0.183622,0.233837,0.039139,0.127105,0.380331
-0.909381,-0.019581,0.010491,-0.415371,-0.064209,0.157807,0.255839,-0.843569,-0.409748,-0.014206,-0.346836,-0.126089,0.204506,0.234018,-0.000514,0.000047,0.000046,-1.000000,0.038840,0.138279,0.300200,0.198101,0.129500,0.298478,0.197870,0.130658,0.380908,0.196279,0.132682,0.218755,0.039659,0.135669,0.299389,0.040279,0.151066,0.225288,-0.107274,0.138130,0.378436,-0.105803,0.156244,0.301491,-0.102558,0.183594,0.233858,0.039134,0.127084,0.380352
-0.909434,-0.019623,0.010375,-0.415256,-0.064201,0.157784,0.255794,-0.843329,-0.410725,-0.014690,-0.346245,-0.125471,0.204504,0.234338,-0.000495,0.000040,0.000052,-1.000000,0.038831,0.138244,0.300243,0.198091,0.129491,0.298529,0.197864,0.130634,0.380955,0.196270,0.132608,0.218789,0.039649,0.135597,0.299425,0.040266,0.150936,0.225296,-0.107290,0.138098,0.378477,-0.105809,0.156194,0.301516,-0.102532,0.183539,0.233943,0.039121,0.127053,0.380404
-0.909497,-0.019553,0.010334,-0.415122,-0.064210,0.157766,0.255726,-0.843138,-0.411493,-0.015144,-0.345777,-0.124890,0.204476,0.234649,-0.000487,0.000044,0.000048,-1.000000,0.038837,0.138220,0.300279,0.198091,0.129472,0.298559,0.197879,0.130619,0.380984,0.196278,0.132550,0.218809,0.039653,0.135522,0.299448,0.040265,0.150862,0.225309,-0.107277,0.138071,0.378514,-0.105788,0.156148,0.301529,-0.102561,0.183461,0.234001,0.039129,0.127026,0.380430
-0.909513,-0.019507,0.010286,-0.415090,-0.064222,0.157780,0.255655,-0.843077,-0.412408,-0.015546,-0.344818,-0.124290,0.204419,0.234783,-0.000533,0.000021,0.000028,-1.000000,0.038826,0.138226,0.300287,0.198077,0.129463,0.298582,0.197865,0.130604,0.380991,0.196273,0.132505,0.218821,0.039649,0.135465,0.299466,0.040265,0.150785,0.225308,-0.107292,0.138060,0.378538,-0.105792,0.156118,0.301533,-0.102656,0.183363,0.234086,0.039122,0.127005,0.380446
-0.909536,-0.019445,0.010221,-0.415045,-0.064228,0.157808,0.255553,-0.842986,-0.413333,-0.016030,-0.343909,-0.123684,0.204363,0.234912,-0.000552,0.000024,0.000040,-1.000000,0.038836,0.138231,0.300282,0.198086,0.129463,0.298576,0.197874,0.130612,0.380977,0.196276,0.132479,0.218819,0.039660,0.135447,0.299458,0.040264,0.150754,0.225294,-0.107277,0.138059,0.378538,-0.105799,0.156117,0.301521,-0.102856,0.183204,0.234168,0.039127,0.127003,0.380435
-0.909545,-0.019365,0.010241,-0.415027,-0.064240,0.157837,0.255453,-0.842735,-0.414218,-0.016669,-0.343428,-0.123103,0.204348,0.235200,-0.000578,0.000024,0.000044,-1.000000,0.038826,0.138243,0.300274,0.198078,0.129464,0.298562,0.197864,0.130610,0.380955,0.196261,0.132479,0.218812,0.039647,0.135442,0.299448,0.040255,0.150751,0.225293,-0.107288,0.138074,0.378529,-0.105812,0.156131,0.301520,-0.102793,0.183295,0.233816,0.039120,0.127012,0.380423
-0.909535,-0.019380,0.010169,-0.415051,-0.064228,0.157888,0.255350,-0.842594,-0.415402,-0.017119,-0.342321,-0.122445,0.204327,0.235252,-0.000491,-0.000029,-0.000011,-1.000000,0.038807,0.138220,0.300238,0.198060,0.129480,0.298549,0.197854,0.130611,0.380937,0.196247,0.132497,0.218800,0.039648,0.135475,0.299431,0.040235,0.150772,0.225279,-0.107291,0.138085,0.378514,-0.105830,0.156150,0.301499,-0.102797,0.183284,0.233804,0.039115,0.127025,0.380401
-0.909487,-0.019330,0.010202,-0.415158,-0.064232,0.157952,0.255283,-0.842479,-0.416493,-0.017577,-0.341254,-0.121865,0.204280,0.235332,-0.000465,-0.000036,-0.000004,-1.000000,0.038785,0.138208,0.300234,0.198026,0.129476,0.298553,0.197834,0.130601,0.380927,0.196238,0.132525,0.218809,0.039634,0.135505,0.299424,0.040216,0.150822,0.225287,-0.107302,0.138088,0.378511,-0.105870,0.156153,0.301491,-0.102845,0.183288,0.233801,0.039100,0.127021,0.380390
-0.909432,-0.019344,0.010143,-0.415278,-0.064214,0.158023,0.255222,-0.842336,-0.417522,-0.018108,-0.340320,-0.121249,0.204236,0.235463,-0.000506,0.000037,0.000033,-1.000000,0.038809,0.138222,0.300246,0.198019,0.129473,0.298552,0.197833,0.130610,0.380919,0.196232,0.132567,0.218816,0.039632,0.135526,0.299429,0.040216,0.150880,0.225292,-0.107303,0.138071,0.378511,-0.105872,0.156141,0.301486,-0.103194,0.183012,0.234143,0.039091,0.127028,0.380381
-0.909363,-0.019233,0.010191,-0.415434,-0.064224,0.158103,0.255181,-0.842329,-0.418476,-0.018651,-0.339133,-0.120693,0.204151,0.235519,-0.000784,0.000058,-0.000005,-1.000000,0.038830,0.138351,0.300257,0.198029,0.129474,0.298558,0.197833,0.130605,0.380932,0.196234,0.132614,0.218835,0.039632,0.135557,0.299438,0.040217,0.150934,0.225318,-0.107302,0.138043,0.378529,-0.105888,0.156116,0.301499,-0.103174,0.183034,0.234120,0.039091,0.127037,0.380394
-0.909287,-0.019234,0.010068,-0.415604,-0.064210,0.158200,0.255127,-0.842238,-0.419419,-0.019197,-0.338163,-0.120129,0.204109,0.235623,-0.000764,0.000058,-0.000011,-1.000000,0.038841,0.138349,0.300257,0.198026,0.129466,0.298568,0.197850,0.130615,0.380938,0.196249,0.132664,0.218841,0.039641,0.135597,0.299449,0.040247,0.151025,0.225333,-0.107292,0.138059,0.378526,-0.105864,0.156120,0.301501,-0.103134,0.183049,0.234092,0.039107,0.127054,0.380398
-0.909230,-0.019241,0.009891,-0.415733,-0.064199,0.158291,0.255073,-0.842193,-0.420204,-0.019813,-0.337264,-0.119609,0.204038,0.235766,-0.000740,0.000043,-0.000009,-1.000000,0.038845,0.138350,0.300262,0.198030,0.129474,0.298579,0.197864,0.130621,0.380949,0.196256,0.132731,0.218834,0.039643,0.135644,0.299460,0.040265,0.151090,0.225348,-0.107292,0.138063,0.378528,-0.105846,0.156149,0.301522,-0.103100,0.183112,0.234053,0.039118,0.127060,0.380409
-0.909202,-0.019331,0.009627,-0.415796,-0.064162,0.158369,0.255002,-0.842314,-0.421074,-0.020260,-0.335847,-0.119081,0.203944,0.235710,-0.000739,0.000047,-0.000022,-1.000000,0.038868,0.138359,0.300263,0.198048,0.129479,0.298578,0.197886,0.130637,0.380951,0.196276,0.132781,0.218822,0.039654,0.135690,0.299458,0.040294,0.151165,0.225359,-0.107262,0.138074,0.378522,-0.105815,0.156176,0.301521,-0.103042,0.183144,0.234029,0.039136,0.127073,0.380408
-0.909186,-0.019349,0.009498,-0.415833,-0.064140,0.158412,0.254945,-0.842272,-0.422083,-0.020761,-0.334652,-0.118540,0.203893,0.235718,-0.000746,0.000039,-0.000021,-1.000000,0.038877,0.138364,0.300274,0.198056,0.129489,0.298598,0.197892,0.130632,0.380980,0.196286,0.132797,0.218828,0.039659,0.135714,0.299469,0.040311,0.151185,0.225383,-0.107262,0.138085,0.378532,-0.105801,0.156185,0.301540,-0.103006,0.183172,0.234018,0.039146,0.127079,0.380424
-0.909167,-0.019278,0.009558,-0.415875,-0.064110,0.158469,0.254881,-0.842345,-0.422906,-0.021294,-0.333395,-0.118006,0.203785,0.235717,-0.000499,0.000025,0.000021,-1.000000,0.038875,0.138245,0.300283,0.198075,0.129508,0.298604,0.197920,0.130633,0.380984,0.196301,0.132799,0.218830,0.039674,0.135724,0.299473,0.040329,0.151191,0.225385,-0.107241,0.138080,0.378523,-0.105795,0.156168,0.301531,-0.102949,0.183171,0.233977,0.039163,0.127080,0.380430
-0.909180,-0.019222,0.009526,-0.415850,-0.064112,0.158505,0.254794,-0.842479,-0.423866,-0.021628,-0.331812,-0.117518,0.203688,0.235564,-0.000735,0.000058,-0.000009,-1.000000,0.038902,0.138370,0.300277,0.198223,0.129302,0.298387,0.197916,0.130649,0.380979,0.196300,0.132803,0.218830,0.039677,0.135736,0.299465,0.040316,0.151173,0.225378,-0.107250,0.138085,0.378510,-0.105798,0.156138,0.301519,-0.102924,0.183141,0.233924,0.039159,0.127085,0.380424
-0.909196,-0.019075,0.009570,-0.415821,-0.064126,0.158564,0.254679,-0.842369,-0.424700,-0.022232,-0.330984,-0.117039,0.203674,0.235653,-0.000516,0.000032,0.000028,-1.000000,0.038869,0.138280,0.300247,0.198218,0.129311,0.298370,0.197905,0.130664,0.380958,0.196305,0.132803,0.218792,0.039677,0.135761,0.299439,0.040315,0.151156,0.225338,-0.107248,0.138105,0.378472,-0.105807,0.156119,0.301472,-0.102899,0.183131,0.233849,0.039158,0.127103,0.380396
-0.909235,-0.018837,0.009746,-0.415742,-0.064162,0.158591,0.254555,-0.842342,-0.425509,-0.022750,-0.329977,-0.116575,0.203634,0.235667,-0.000440,-0.000026,0.000004,-1.000000,0.038836,0.138267,0.300207,0.198198,0.129325,0.298343,0.197889,0.130674,0.380931,0.196285,0.132792,0.218777,0.039655,0.135736,0.299406,0.040290,0.151112,0.225299,-0.107270,0.138112,0.378450,-0.105829,0.156104,0.301431,-0.102899,0.183091,0.233777,0.039137,0.127118,0.380370
-0.909286,-0.018664,0.009836,-0.415637,-0.064171,0.158620,0.254417,-0.842424,-0.426517,-0.022996,-0.328446,-0.116077,0.203582,0.235475,-0.000470,-0.000027,0.000021,-1.000000,0.038825,0.138289,0.300176,0.198193,0.129330,0.298312,0.197879,0.130690,0.380903,0.196291,0.132785,0.218742,0.039648,0.135732,0.299378,0.040273,0.151070,0.225259,-0.107256,0.138123,0.378418,-0.105854,0.156075,0.301389,-0.102824,0.182816,0.233648,0.039135,0.127134,0.380342
-0.909339,-0.018517,0.009939,-0.415526,-0.064183,0.158626,0.254311,-0.842290,-0.427367,-0.023529,-0.327646,-0.115628,0.203554,0.235554,-0.000481,-0.000024,0.000014,-1.000000,0.038815,0.138283,0.300171,0.198183,0.129319,0.298305,0.197871,0.130678,0.380899,0.196277,0.132734,0.218731,0.039652,0.135700,0.299371,0.040255,0.151000,0.225235,-0.107267,0.138104,0.378415,-0.105873,0.156037,0.301380,-0.102818,0.182750,0.233608,0.039122,0.127110,0.380337
-0.909394,-0.018392,0.010014,-0.415408,-0.064172,0.158628,0.254216,-0.842144,-0.428115,-0.024104,-0.327001,-0.115184,0.203523,0.235688,-0.000475,-0.000022,0.000010,-1.000000,0.038814,0.138266,0.300176,0.198180,0.129291,0.298310,0.197864,0.130667,0.380899,0.196281,0.132695,0.218735,0.039653,0.135649,0.299381,0.040250,0.150946,0.225243,-0.107272,0.138088,0.378415,-0.105866,0.155979,0.301374,-0.102805,0.182700,0.233607,0.039115,0.127094,0.380344
-0.909470,-0.018379,0.010036,-0.415242,-0.064148,0.158604,0.254133,-0.841992,-0.428916,-0.024642,-0.326302,-0.114746,0.203485,0.235804,-0.000492,0.000042,0.000042,-1.000000,0.038827,0.138242,0.300215,0.198162,0.129270,0.298347,0.197861,0.130633,0.380922,0.196269,0.132651,0.218762,0.039649,0.135612,0.299397,0.040235,0.150884,0.225256,-0.107279,0.138058,0.378453,-0.105878,0.155924,0.301379,-0.102821,0.182674,0.233629,0.039112,0.127073,0.380369
-0.909527,-0.018384,0.009950,-0.415118,-0.064125,0.158619,0.254051,-0.841715,-0.429723,-0.025423,-0.325895,-0.114313,0.203526,0.236013,-0.000794,0.000070,0.000008,-1.000000,0.038848,0.138381,0.300232,0.198159,0.129258,0.298360,0.197868,0.130631,0.380937,0.196268,0.132643,0.218787,0.039645,0.135601,0.299420,0.040242,0.150874,0.225275,-0.107281,0.138050,0.378472,-0.105888,0.155891,0.301391,-0.102820,0.182641,0.233651,0.039123,0.127060,0.380381
-0.909593,-0.018281,0.009880,-0.414981,-0.064145,0.158644,0.253959,-0.841414,-0.430616,-0.026154,-0.325435,-0.113885,0.203589,0.236187,-0.000786,0.000052,0.000001,-1.000000,0.038841,0.138376,0.300245,0.198152,0.129267,0.298378,0.197864,0.130629,0.380941,0.196252,0.132655,0.218805,0.039643,0.135596,0.299433,0.040225,0.150881,0.225289,-0.107292,0.138049,0.378481,-0.105903,0.155877,0.301400,-0.102852,0.182613,0.233660,0.039116,0.127060,0.380394
-0.909640,-0.018178,0.009798,-0.414885,-0.064161,0.158689,0.253866,-0.841247,-0.431492,-0.026743,-0.324657,-0.113467,0.203609,0.236234,-0.000537,0.000035,0.000031,-1.000000,0.038833,0.138250,0.300253,0.198157,0.129284,0.298380,0.197868,0.130631,0.380942,0.196265,0.132682,0.218810,0.039652,0.135596,0.299435,0.040234,0.150896,0.225294,-0.107280,0.138037,0.378498,-0.105897,0.155875,0.301399,-0.102846,0.182590,0.233660,0.039128,0.127061,0.380405
-0.909657,-0.018071,0.009715,-0.414853,-0.064190,0.158740,0.253797,-0.841117,-0.432227,-0.027325,-0.323968,-0.113109,0.203590,0.236325,-0.000541,0.000034,0.000016,-1.000000,0.038832,0.138240,0.300270,0.198159,0.129276,0.298393,0.197865,0.130614,0.380952,0.196258,0.132692,0.218836,0.039650,0.135592,0.299456,0.040232,0.150908,0.225312,-0.107287,0.138024,0.378522,-0.105912,0.155857,0.301415,-0.102860,0.182585,0.233672,0.039118,0.127056,0.380413
-0.909645,-0.017939,0.009692,-0.414886,-0.064200,0.158815,0.253743,-0.840970,-0.432955,-0.027797,-0.323337,-0.112744,0.203584,0.236411,-0.000775,0.000041,-0.000015,-1.000000,0.038852,0.138344,0.300278,0.198170,0.129268,0.298396,0.197874,0.130617,0.380961,0.196264,0.132704,0.218848,0.039651,0.135603,0.299466,0.040239,0.150937,0.225322,-0.107282,0.138007,0.378535,-0.105912,0.155860,0.301428,-0.102850,0.182596,0.233691,0.039121,0.127060,0.380423
-0.909595,-0.017870,0.009625,-0.415000,-0.064213,0.158910,0.253713,-0.840722,-0.433752,-0.028347,-0.322867,-0.112377,0.203623,0.236561,-0.000589,0.000027,0.000022,-1.000000,0.038829,0.138248,0.300296,0.198157,0.129264,0.298413,0.197866,0.130606,0.380971,0.196251,0.132719,0.218859,0.039649,0.135614,0.299483,0.040229,0.150963,0.225347,-0.107295,0.138026,0.378548,-0.105916,0.155895,0.301456,-0.102846,0.182652,0.233719,0.039115,0.127048,0.380439
